point cloud with 2735 points in dimension 3
distance matrix with 2735 points
value range: [0.0308742,4.19501]
 [0.100209,0.105647)
 [0.100134,0.129981)
 [0.100113,0.124996)
 [0.100092,0.108857)
 [0.0999494,0.182519)
 [0.0997771,0.169513)
 [0.0997548,0.138787)
 [0.0996363,0.100569)
 [0.0993319,0.125894)
 [0.0993046,0.135985)
 [0.0992087,0.128982)
 [0.0991978,0.102847)
 [0.0991609,0.108008)
 [0.0990534,0.111169)
 [0.0988298,0.111616)
 [0.0988023,0.115174)
 [0.0986963,0.127359)
 [0.0986687,0.114355)
 [0.0984419,0.138143)
 [0.0981928,0.146137)
 [0.0981435,0.142073)
 [0.0978798,0.145419)
 [0.0977345,0.102255)
 [0.0976775,0.126867)
 [0.0976205,0.111412)
 [0.0973287,0.155675)
 [0.0972467,0.185543)
 [0.0971102,0.11485)
 [0.0970003,0.104725)
 [0.0968253,0.119678)
 [0.0968137,0.10077)
 [0.0963532,0.111136)
 [0.0962444,0.103963)
 [0.0962229,0.0977334)
 [0.0962051,0.141017)
 [0.0961551,0.0991327)
 [0.0958924,0.105784)
 [0.0958345,0.12129)
 [0.0957821,0.0987786)
 [0.0957705,0.146343)
 [0.0957403,0.102517)
 [0.0955458,0.100208)
 [0.095484,0.150563)
 [0.0953887,0.134934)
 [0.095268,0.112509)
 [0.0952258,0.103393)
 [0.0951468,0.102216)
 [0.0951388,0.103025)
 [0.095025,0.123129)
 [0.0949938,0.106655)
 [0.0949333,0.137604)
 [0.0948337,0.122961)
 [0.0948262,0.107966)
 [0.0947799,0.102323)
 [0.0946778,0.115815)
 [0.094662,0.144417)
 [0.0945887,0.14793)
 [0.0945738,0.122305)
 [0.0945225,0.110596)
 [0.0942966,0.147059)
 [0.0942798,0.135502)
 [0.0942417,0.102553)
 [0.0939225,0.0977443)
 [0.0937401,0.120184)
 [0.0936377,0.103868)
 [0.0936162,0.110977)
 [0.0933546,0.108682)
 [0.0932394,0.130899)
 [0.0932242,0.11494)
 [0.0929255,0.137721)
 [0.0929245,0.092983)
 [0.0927504,0.0980658)
 [0.0927353,0.0982216)
 [0.0926499,0.11766)
 [0.0926243,0.0965325)
 [0.0926049,0.11627)
 [0.0925828,0.159571)
 [0.0925129,0.145542)
 [0.0923414,0.125247)
 [0.0923173,0.0952288)
 [0.0921816,0.0966076)
 [0.0920758,0.107382)
 [0.0920729,0.104391)
 [0.0920305,0.113308)
 [0.0917299,0.11019)
 [0.0916813,0.107163)
 [0.09168,0.0956898)
 [0.0914391,0.115801)
 [0.0914337,0.100487)
 [0.0912841,0.133192)
 [0.0912526,0.126473)
 [0.0911194,0.0916902)
 [0.0910937,0.0930283)
 [0.0909037,0.133198)
 [0.0908606,0.108535)
 [0.0906599,0.114742)
 [0.09051,0.0938956)
 [0.0904241,0.122806)
 [0.0901187,0.115447)
 [0.0899771,0.102186)
 [0.0899566,0.10014)
 [0.0897194,0.133743)
 [0.0895548,0.133821)
 [0.0895305,0.0946203)
 [0.0893763,0.094107)
 [0.0893221,0.119044)
 [0.0892396,0.115087)
 [0.0889582,0.109759)
 [0.0889525,0.0942307)
 [0.0888891,0.109875)
 [0.0884242,0.0918634)
 [0.0883642,0.125024)
 [0.0883329,0.107085)
 [0.088278,0.104172)
 [0.0880234,0.104329)
 [0.0879165,0.0998903)
 [0.0878548,0.10695)
 [0.0877548,0.0985099)
 [0.0874366,0.125468)
 [0.087187,0.0891554)
 [0.0871471,0.104292)
 [0.0871331,0.105114)
 [0.0870177,0.121329)
 [0.0869079,0.106277)
 [0.0867933,0.115448)
 [0.0866851,0.105707)
 [0.0866321,0.0886689)
 [0.0863566,0.114897)
 [0.0863177,0.144901)
 [0.0862997,0.0983096)
 [0.0862618,0.110909)
 [0.0859371,0.127182)
 [0.0855989,0.0925375)
 [0.0854983,0.0921805)
 [0.0854813,0.0958861)
 [0.0854362,0.0888248)
 [0.085376,0.0868335)
 [0.0853527,0.0879221)
 [0.0852398,0.106302)
 [0.085124,0.105378)
 [0.0847006,0.119484)
 [0.08456,0.106447)
 [0.0844537,0.102231)
 [0.0843529,0.0922349)
 [0.0843194,0.116503)
 [0.084268,0.108031)
 [0.0839002,0.100816)
 [0.0832081,0.0854466)
 [0.0831349,0.104431)
 [0.0825021,0.0829221)
 [0.0821269,0.106698)
 [0.0821215,0.0890759)
 [0.0820066,0.0877983)
 [0.0816656,0.0994356)
 [0.0816528,0.0977893)
 [0.0815003,0.0891767)
 [0.0813258,0.0886779)
 [0.0808277,0.0932866)
 [0.0808076,0.0886546)
 [0.080451,0.0969776)
 [0.0802051,0.107846)
 [0.0801866,0.101914)
 [0.0798283,0.0962974)
 [0.078424,0.0804737)
 [0.0783599,0.104686)
 [0.0774569,0.109068)
 [0.0771424,0.104535)
 [0.077083,0.0800164)
 [0.0764554,0.0813395)
 [0.0763855,0.0810955)
 [0.076051,0.0992775)
 [0.0760498,0.0865699)
 [0.0760084,0.0822852)
 [0.0756563,0.0909816)
 [0.0753656,0.0864112)
 [0.0745905,0.082248)
 [0.0741887,0.0777261)
 [0.0733055,0.0913736)
 [0.0729874,0.0910262)
 [0.0724809,0.103063)
 [0.0724371,0.0753302)
 [0.0721165,0.0833956)
 [0.0719872,0.0891385)
 [0.0719061,0.0999558)
 [0.0712078,0.0977054)
 [0.0707255,0.080846)
 [0.0700568,0.0701236)
 [0.0698488,0.0958566)
 [0.0695079,0.0814934)
 [0.0686303,0.0734308)
 [0.0685551,0.0741601)
 [0.0683643,0.0757122)
 [0.0681228,0.0824021)
 [0.067164,0.0700671)
 [0.0663086,0.0707776)
 [0.0651092,0.0663067)
 [0.0650137,0.0814247)
 [0.060948,0.0785207)
 [0.0560593,0.0575052)
persistence intervals in dim 2:
 [1.22212,1.22263)
 [1.2009,1.20552)
 [1.19991,1.2023)
 [1.18046,1.18616)
 [1.17704,1.18082)
 [1.16848,1.17551)
 [1.16696,1.16794)
 [1.163,1.1717)
 [1.16235,1.17081)
 [1.15618,1.17055)
 [1.15443,1.16388)
 [0.720353,1.17055)
 [0.265511,1.43061)
 [0.220963,0.222979)
 [0.194776,0.200498)
 [0.143085,0.145475)
 [0.138402,0.138728)
